,target_name_x,accession_1_x,query_name_x,accession_2_x,E-value_1_x,score_1_x,bias_1_x,E-value_2_x,score_2_x,bias_2_x,exp_x,reg_x,clu_x,ov_x,env_x,dom_x,rep_x,inc_x,description_x,TC,new_encoded_TC_2,accession_code,subfamilies,target_name_y,accession_1_y,query_name_y,accession_2_y,E-value_1_y,score_1_y,bias_1_y,E-value_2_y,score_2_y,bias_2_y,exp_y,reg_y,clu_y,ov_y,env_y,dom_y,rep_y,inc_y,description_y,D_classes,host,Names
3152,tr|A0AAE9KUQ2|A0AAE9KUQ2_9CAUD,-,cluster_8,-,1.4e-27,96.3,3.9,2.4e-27,95.5,3.9,1.4,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage vB_EcoM_ESCO37 OX=2918868 GN=ESCO37_00081 PE=4 SV=1,TC8,TC8,A0AAE9KUQ2,Stephanstirmvirinae,tr|A0AAE9KUQ2|A0AAE9KUQ2_9CAUD,-,cluster_D74,-,4.399999999999999e-105,347.5,41.9,3.7999999999999996e-82,273.2,5.8,7.2,3,2,3,7,7,7,5,Tail fiber protein OS=Escherichia phage vB_EcoM_ESCO37 OX=2918868 GN=ESCO37_00081 PE=4 SV=1,D74,Escherichia,Escherichia phage vB_EcoM_ESCO37.
3153,tr|A0AAE9KUU1|A0AAE9KUU1_9CAUD,-,cluster_10,-,0.0,1279.4,41.3,0.0,1279.2,41.3,1.0,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage vB_EcoM_ESCO8 OX=2918875 GN=ESCO8_00237 PE=4 SV=1,TC10,TC10TC8,A0AAE9KUU1,Stephanstirmvirinae,tr|A0AAE9KUU1|A0AAE9KUU1_9CAUD,-,cluster_D74,-,3.3e-96,318.7,43.0,6.2e-78,259.6,4.0,6.9,4,1,3,7,7,5,3,Tail fiber protein OS=Escherichia phage vB_EcoM_ESCO8 OX=2918875 GN=ESCO8_00237 PE=4 SV=1,D74,Escherichia,Escherichia phage vB_EcoM_ESCO8.
3154,tr|A0AAE9KUX4|A0AAE9KUX4_9CAUD,-,cluster_7,-,4.3e-107,359.3,36.4,2e-101,340.6,29.6,2.2,1,1,1,2,2,2,2,Tail fibers protein OS=Escherichia phage vB_EcoM_ESCO45 OX=2918869 GN=ESCO45_00034 PE=4 SV=1,TC7,TC7TC6,A0AAE9KUX4,Ounavirinae,tr|A0AAE9KUX4|A0AAE9KUX4_9CAUD,-,cluster_D4,-,5.6000000000000005e-28,97.9,39.9,5.6000000000000005e-28,97.9,39.9,2.5,2,0,0,2,2,1,1,Tail fibers protein OS=Escherichia phage vB_EcoM_ESCO45 OX=2918869 GN=ESCO45_00034 PE=4 SV=1,D4,Escherichia,Escherichia phage vB_EcoM_ESCO45.
3155,tr|A0AAE9KVA4|A0AAE9KVA4_9CAUD,-,cluster_6,-,3.2e-207,688.1,23.8,3.6000000000000004e-207,688.0,23.8,1.0,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage vB_EcoM_ESCO49 OX=2918871 GN=ESCO49_00002 PE=4 SV=1,TC6,TC6,A0AAE9KVA4,Ounavirinae,tr|A0AAE9KVA4|A0AAE9KVA4_9CAUD,-,cluster_D34,-,3.5e-49,164.4,1.1,3.5e-49,164.4,1.1,2.0,2,1,1,3,3,1,1,Tail fiber protein OS=Escherichia phage vB_EcoM_ESCO49 OX=2918871 GN=ESCO49_00002 PE=4 SV=1,D34,Escherichia,Escherichia phage vB_EcoM_ESCO49.
3156,tr|A0AAE9KVZ7|A0AAE9KVZ7_9CAUD,-,cluster_7,-,9.2e-11,41.0,2.7,1e-10,40.9,0.2,2.0,1,1,0,2,2,1,1,Tail fiber protein OS=Escherichia phage vB_EcoS_ESCO40 OX=2918880 GN=ESCO40_00131 PE=4 SV=1,TC7,TC7,A0AAE9KVZ7,Demerecviridae,tr|A0AAE9KVZ7|A0AAE9KVZ7_9CAUD,-,cluster_D21,-,1.3e-16,60.9,0.0,3.2e-16,59.7,0.0,1.7,2,0,0,2,2,1,1,Tail fiber protein OS=Escherichia phage vB_EcoS_ESCO40 OX=2918880 GN=ESCO40_00131 PE=4 SV=1,D21,Escherichia,Escherichia phage vB_EcoS_ESCO40.
3157,tr|A0AAE9KX33|A0AAE9KX33_9CAUD,-,cluster_0,-,0.0,2996.5,56.0,0.0,2996.3,56.0,1.0,1,0,0,1,1,1,1,"Long tail fiber, proximal subunit OS=Escherichia phage vB_EcoM_ESCO58 OX=2918874 GN=ESCO58_00280 PE=",TC0,TC0TC14,A0AAE9KX33,Straboviridae,tr|A0AAE9KX33|A0AAE9KX33_9CAUD,-,cluster_D38,-,2.4e-120,394.9,41.3,7.9e-61,203.0,13.6,4.2,4,0,0,4,4,3,3,"Long tail fiber, proximal subunit OS=Escherichia phage vB_EcoM_ESCO58 OX=2918874 GN=ESCO58_00280 PE=",D38,Escherichia,Escherichia phage vB_EcoM_ESCO58.
3158,tr|A0AAE9KX70|A0AAE9KX70_9CAUD,-,cluster_0,-,0.0,1261.8,44.4,0.0,1205.7,27.0,2.1,1,1,1,2,2,2,2,Long-tail fiber proximal subunit OS=Salmonella phage CF-SP2 OX=2935508 GN=EBPHNEJP_00056 PE=4 SV=1,TC0,TC0,A0AAE9KX70,Straboviridae,tr|A0AAE9KX70|A0AAE9KX70_9CAUD,-,cluster_D38,-,7.4e-79,261.1,34.8,1.9e-40,137.3,5.2,5.9,2,2,3,5,5,5,5,Long-tail fiber proximal subunit OS=Salmonella phage CF-SP2 OX=2935508 GN=EBPHNEJP_00056 PE=4 SV=1,D38,Salmonella,Salmonella phage CF-SP2.
3159,tr|A0AAE9KX86|A0AAE9KX86_9CAUD,-,cluster_0,-,2.4e-14,51.5,3.6,2.4e-14,51.5,3.6,1.9,1,1,1,2,2,2,1,Short tail fibers protein OS=Klebsiella phage CPRSB OX=2935723 GN=ALHIDCOG_00128 PE=4 SV=1,TC0,TC0,A0AAE9KX86,Straboviridae,tr|A0AAE9KX86|A0AAE9KX86_9CAUD,-,cluster_D19,-,6.8e-16,58.3,11.2,7.9e-13,48.5,1.4,3.2,1,1,2,3,3,3,1,Short tail fibers protein OS=Klebsiella phage CPRSB OX=2935723 GN=ALHIDCOG_00128 PE=4 SV=1,D19,Klebsiella,Klebsiella phage CPRSB.
3160,tr|A0AAE9KY66|A0AAE9KY66_9CAUD,-,cluster_15,-,2.2e-20,72.1,9.4,2.8e-12,45.2,4.5,2.0,1,1,1,2,2,2,2,L-shaped tail fiber protein OS=Klebsiella phage CPRSB OX=2935723 GN=ALHIDCOG_00025 PE=4 SV=1,TC15,TC15,A0AAE9KY66,Straboviridae,tr|A0AAE9KY66|A0AAE9KY66_9CAUD,-,cluster_D64,-,3e-12,46.6,0.3,8.5e-12,45.2,0.3,1.8,1,0,0,1,1,1,1,L-shaped tail fiber protein OS=Klebsiella phage CPRSB OX=2935723 GN=ALHIDCOG_00025 PE=4 SV=1,D64,Klebsiella,Klebsiella phage CPRSB.
3161,tr|A0AAE9L9P9|A0AAE9L9P9_9CAUD,-,cluster_11,-,1.6e-88,295.9,7.4,2.0000000000000001e-88,295.7,7.4,1.1,1,0,0,1,1,1,1,Phage tail connector protein OS=Escherichia phage HP3.1 OX=2880949 GN=HP31_0083 PE=4 SV=1,TC11,TC11,A0AAE9L9P9,Straboviridae,tr|A0AAE9L9P9|A0AAE9L9P9_9CAUD,-,cluster_D81,-,4.1e-39,132.0,0.6,4.1e-39,132.0,0.6,1.8,2,0,0,2,2,1,1,Phage tail connector protein OS=Escherichia phage HP3.1 OX=2880949 GN=HP31_0083 PE=4 SV=1,D81,Escherichia,Escherichia phage HP3.1.
3162,tr|A0AAE9LAA2|A0AAE9LAA2_9CAUD,-,cluster_0,-,1.3e-14,52.4,8.4,2.1e-14,51.7,8.4,1.2,1,0,0,1,1,1,1,Short tail fiber protein OS=Escherichia phage ES19 OX=2662278 GN=ES19_0258 PE=4 SV=1,TC0,TC0,A0AAE9LAA2,Straboviridae,tr|A0AAE9LAA2|A0AAE9LAA2_9CAUD,-,cluster_D38,-,4.8e-23,81.2,10.5,4.9e-09,36.0,1.6,4.3,3,1,0,3,3,3,3,Short tail fiber protein OS=Escherichia phage ES19 OX=2662278 GN=ES19_0258 PE=4 SV=1,D38,Escherichia,Escherichia phage ES19.
3163,tr|A0AAE9LB17|A0AAE9LB17_9CAUD,-,cluster_0,-,2.6e-248,826.6,59.6,1.3e-239,797.8,56.7,2.5,2,1,0,2,2,2,2,Long tail fiber proximal subunit OS=Enterobacter phage EC-W2 OX=2662275 GN=ECW2_0057 PE=4 SV=1,TC0,TC0,A0AAE9LB17,Straboviridae,tr|A0AAE9LB17|A0AAE9LB17_9CAUD,-,cluster_D38,-,2.3e-78,259.5,66.1,8e-47,157.8,11.9,6.8,3,2,4,7,7,6,5,Long tail fiber proximal subunit OS=Enterobacter phage EC-W2 OX=2662275 GN=ECW2_0057 PE=4 SV=1,D38,Enterobacter,Enterobacter phage EC-W2.
3164,tr|A0AAE9LB78|A0AAE9LB78_9CAUD,-,cluster_0,-,0.0,2998.6,57.3,0.0,2998.5,57.3,1.0,1,0,0,1,1,1,1,Long tail fiber proximal subunit OS=Escherichia phage ES19 OX=2662278 GN=ES19_0080 PE=4 SV=1,TC0,TC0TC14,A0AAE9LB78,Straboviridae,tr|A0AAE9LB78|A0AAE9LB78_9CAUD,-,cluster_D38,-,1e-119,392.8,41.2,7.9e-61,203.0,13.6,4.2,4,0,0,4,4,3,3,Long tail fiber proximal subunit OS=Escherichia phage ES19 OX=2662278 GN=ES19_0080 PE=4 SV=1,D38,Escherichia,Escherichia phage ES19.
3165,tr|A0AAE9LBN0|A0AAE9LBN0_9CAUD,-,cluster_0,-,2.1e-22,78.3,11.9,1.2e-12,45.9,1.7,3.0,1,1,2,3,3,3,3,Tail fibers protein OS=Enterobacter phage EC-F2 OX=2662273 GN=ECF2_0274 PE=4 SV=1,TC0,TC0,A0AAE9LBN0,Straboviridae,tr|A0AAE9LBN0|A0AAE9LBN0_9CAUD,-,cluster_D38,-,2.5e-28,98.2,11.1,4.8e-12,45.7,0.3,3.7,3,1,0,3,3,3,3,Tail fibers protein OS=Enterobacter phage EC-F2 OX=2662273 GN=ECF2_0274 PE=4 SV=1,D38,Enterobacter,Enterobacter phage EC-F2.
3166,tr|A0AAE9NM79|A0AAE9NM79_9CAUD,-,cluster_2,-,0.0,1272.2,6.3,0.0,1272.1,6.3,1.0,1,0,0,1,1,1,1,Tail fiber protein / tail tubular protein B OS=Salmonella phage JSS2 OX=2972749 PE=4 SV=1,TC2,TC2,A0AAE9NM79,Autographiviridae,tr|A0AAE9NM79|A0AAE9NM79_9CAUD,-,cluster_D70,-,6e-73,243.4,1.5,8.9e-39,132.8,0.0,3.9,2,2,1,3,3,3,3,Tail fiber protein / tail tubular protein B OS=Salmonella phage JSS2 OX=2972749 PE=4 SV=1,D70,Salmonella,Salmonella phage JSS2.
3167,tr|A0AAE9NMA1|A0AAE9NMA1_9CAUD,-,cluster_16,-,6e-100,335.3,17.3,1.1e-98,331.1,17.2,2.1,1,1,0,1,1,1,1,Non-contractile tail fiber protein OS=Salmonella phage JSS1 OX=2972748 GN=JSS1_039 PE=4 SV=1,TC16,TC16TC15TC7,A0AAE9NMA1,Autographiviridae,tr|A0AAE9NMA1|A0AAE9NMA1_9CAUD,-,cluster_D66,-,2e-69,231.5,4.9,5.4e-69,230.1,4.9,1.8,1,0,0,1,1,1,1,Non-contractile tail fiber protein OS=Salmonella phage JSS1 OX=2972748 GN=JSS1_039 PE=4 SV=1,D66,Salmonella,Salmonella phage JSS1.
3168,tr|A0AAE9P4J2|A0AAE9P4J2_9CAUD,-,cluster_0,-,0.0,2522.8,58.3,0.0,2522.6,58.3,1.0,1,0,0,1,1,1,1,Tail fiber OS=Escherichia phage vB_EcoM-pEB20 OX=2973659 PE=4 SV=1,TC0,TC0TC14,A0AAE9P4J2,Straboviridae,tr|A0AAE9P4J2|A0AAE9P4J2_9CAUD,-,cluster_D57,-,2.9e-115,381.6,3.4,2.9e-115,381.6,3.4,2.3,3,0,0,3,3,1,1,Tail fiber OS=Escherichia phage vB_EcoM-pEB20 OX=2973659 PE=4 SV=1,D57,Escherichia,Escherichia phage vB_EcoM-pEB20.
3169,tr|A0AAE9P556|A0AAE9P556_9CAUD,-,cluster_14,-,1.8e-27,95.4,11.6,3.6e-27,94.4,11.6,1.4,1,0,0,1,1,1,1,Long tail fiber OS=Escherichia phage vB_EcoM-UFV09 OX=2849080 PE=4 SV=1,TC14,TC14,A0AAE9P556,Straboviridae,tr|A0AAE9P556|A0AAE9P556_9CAUD,-,cluster_D57,-,8e-119,393.2,4.4,2e-118,391.9,4.4,1.7,1,0,0,1,1,1,1,Long tail fiber OS=Escherichia phage vB_EcoM-UFV09 OX=2849080 PE=4 SV=1,D57,Escherichia,Escherichia phage vB_EcoM-UFV09.
3170,tr|A0AAE9P706|A0AAE9P706_9CAUD,-,cluster_11,-,2.7e-39,135.0,10.0,2.8000000000000002e-33,115.3,3.9,4.3,4,1,1,5,5,4,2,Tail fiber OS=Escherichia phage vB_ESM-pEJ01 OX=2973660 PE=4 SV=1,TC11,TC11,A0AAE9P706,Straboviridae,tr|A0AAE9P706|A0AAE9P706_9CAUD,-,cluster_D81,-,2.7e-23,81.4,0.3,2.6e-19,68.6,0.1,4.0,4,0,0,4,4,3,1,Tail fiber OS=Escherichia phage vB_ESM-pEJ01 OX=2973660 PE=4 SV=1,D81,Escherichia,Escherichia phage vB_ESM-pEJ01.
3171,tr|A0AAE9P770|A0AAE9P770_9CAUD,-,cluster_14,-,1.1e-291,970.3,37.8,1.1e-291,970.3,37.8,2.2,2,0,0,2,2,1,1,Tail fiber OS=Escherichia phage vB_EcoM-pEB20 OX=2973659 PE=3 SV=1,TC14,TC14TC13TC6,A0AAE9P770,Straboviridae,tr|A0AAE9P770|A0AAE9P770_9CAUD,-,cluster_D30,-,3.7e-53,177.9,4.1,3.7e-53,177.9,4.1,3.4,3,0,0,3,3,2,1,Tail fiber OS=Escherichia phage vB_EcoM-pEB20 OX=2973659 PE=3 SV=1,D30,Escherichia,Escherichia phage vB_EcoM-pEB20.
3172,tr|A0AAE9PRG7|A0AAE9PRG7_9CAUD,-,cluster_1,-,1.1e-18,67.3,0.1,1.1e-18,67.3,0.1,2.6,3,0,0,3,3,2,1,BIG2 domain-containing protein OS=Escherichia phage A7_1 OX=2996093 GN=A71_129 PE=4 SV=1,TC1,TC1,A0AAE9PRG7,Vequintavirinae,tr|A0AAE9PRG7|A0AAE9PRG7_9CAUD,-,cluster_D68,-,2.2e-19,69.4,0.0,4.6e-19,68.4,0.0,1.5,1,0,0,1,1,1,1,BIG2 domain-containing protein OS=Escherichia phage A7_1 OX=2996093 GN=A71_129 PE=4 SV=1,D68,Escherichia,Escherichia phage A7_1.
3173,tr|A0AAE9PSA3|A0AAE9PSA3_9CAUD,-,cluster_10,-,2.9e-137,458.8,152.3,9.6e-73,245.6,27.7,13.2,1,1,9,10,10,10,9,Tail fiber protein OS=Escherichia phage A7_1 OX=2996093 GN=A71_110 PE=4 SV=1,TC10,TC10,A0AAE9PSA3,Vequintavirinae,tr|A0AAE9PSA3|A0AAE9PSA3_9CAUD,-,cluster_D74,-,3.6e-72,240.9,142.7,3e-37,127.9,2.0,18.8,5,4,7,13,13,12,8,Tail fiber protein OS=Escherichia phage A7_1 OX=2996093 GN=A71_110 PE=4 SV=1,D74,Escherichia,Escherichia phage A7_1.
3174,tr|A0AAE9PUH8|A0AAE9PUH8_9CAUD,-,cluster_8,-,1.2e-67,228.5,87.7,3.2e-58,197.4,11.8,8.1,1,1,4,6,6,5,3,Tail fiber protein OS=Escherichia phage A7_1 OX=2996093 GN=A71_134 PE=4 SV=1,TC8,TC8,A0AAE9PUH8,Vequintavirinae,tr|A0AAE9PUH8|A0AAE9PUH8_9CAUD,-,cluster_D32,-,3.1e-21,75.6,90.3,1.4e-14,53.7,2.0,8.7,1,1,6,7,7,6,3,Tail fiber protein OS=Escherichia phage A7_1 OX=2996093 GN=A71_134 PE=4 SV=1,D32,Escherichia,Escherichia phage A7_1.
3175,tr|A0AAE9PZK3|A0AAE9PZK3_9CAUD,-,cluster_1,-,1.2e-18,67.2,0.1,1.2e-18,67.2,0.1,2.6,3,0,0,3,3,2,1,BIG2 domain-containing protein OS=Escherichia phage A5-4 OX=2996162 GN=A54_243 PE=4 SV=1,TC1,TC1,A0AAE9PZK3,Vequintavirinae,tr|A0AAE9PZK3|A0AAE9PZK3_9CAUD,-,cluster_D68,-,2.2e-19,69.4,0.0,4.6e-19,68.4,0.0,1.5,1,0,0,1,1,1,1,BIG2 domain-containing protein OS=Escherichia phage A5-4 OX=2996162 GN=A54_243 PE=4 SV=1,D68,Escherichia,Escherichia phage A5-4.
3176,tr|A0AAE9Q1R8|A0AAE9Q1R8_9CAUD,-,cluster_10,-,1.5e-137,459.8,150.7,1.2e-72,245.3,28.2,13.2,1,1,11,12,12,12,10,Tail fiber protein OS=Escherichia phage A5-4 OX=2996162 GN=A54_224 PE=4 SV=1,TC10,TC10,A0AAE9Q1R8,Vequintavirinae,tr|A0AAE9Q1R8|A0AAE9Q1R8_9CAUD,-,cluster_D74,-,1.7e-72,242.0,141.5,3e-37,127.9,2.0,18.7,5,4,8,13,13,12,8,Tail fiber protein OS=Escherichia phage A5-4 OX=2996162 GN=A54_224 PE=4 SV=1,D74,Escherichia,Escherichia phage A5-4.
3177,tr|A0AAE9SVD9|A0AAE9SVD9_9CAUD,-,cluster_16,-,1.7e-99,333.9,19.6,8.3e-99,331.6,19.6,2.0,1,1,0,1,1,1,1,Peptidase S74 domain-containing protein OS=Salmonella phage JSS2 OX=2972749 PE=4 SV=1,TC16,TC16TC15,A0AAE9SVD9,Autographiviridae,tr|A0AAE9SVD9|A0AAE9SVD9_9CAUD,-,cluster_D66,-,4.1e-70,233.7,4.2,1e-69,232.4,4.2,1.7,1,0,0,1,1,1,1,Peptidase S74 domain-containing protein OS=Salmonella phage JSS2 OX=2972749 PE=4 SV=1,D66,Salmonella,Salmonella phage JSS2.
3178,tr|A0AAE9T4T2|A0AAE9T4T2_9CAUD,-,cluster_0,-,2e-253,843.6,25.8,8.999999999999999e-244,811.6,18.9,2.0,2,0,0,2,2,2,2,Tail fiber OS=Escherichia phage vB_ESM-pEJ01 OX=2973660 PE=4 SV=1,TC0,TC0,A0AAE9T4T2,Straboviridae,tr|A0AAE9T4T2|A0AAE9T4T2_9CAUD,-,cluster_D38,-,1.6e-89,295.5,46.1,7.5e-40,135.4,7.8,7.7,2,2,5,7,7,7,6,Tail fiber OS=Escherichia phage vB_ESM-pEJ01 OX=2973660 PE=4 SV=1,D38,Escherichia,Escherichia phage vB_ESM-pEJ01.
3179,tr|A0AAE9T7B7|A0AAE9T7B7_9CAUD,-,cluster_0,-,1.4e-14,52.3,8.3,2.3e-14,51.6,8.3,1.2,1,0,0,1,1,1,1,Straight tail fiber OS=Escherichia phage vB_EcoM-UFV09 OX=2849080 PE=4 SV=1,TC0,TC0,A0AAE9T7B7,Straboviridae,tr|A0AAE9T7B7|A0AAE9T7B7_9CAUD,-,cluster_D38,-,1.6000000000000002e-23,82.8,8.5,1.5e-10,40.9,0.5,3.9,3,1,0,3,3,3,3,Straight tail fiber OS=Escherichia phage vB_EcoM-UFV09 OX=2849080 PE=4 SV=1,D38,Escherichia,Escherichia phage vB_EcoM-UFV09.
3180,tr|A0AAE9TIM5|A0AAE9TIM5_9CAUD,-,cluster_8,-,1.2e-67,228.5,87.7,3.2e-58,197.4,11.8,8.1,1,1,4,6,6,5,3,Tail fiber protein OS=Escherichia phage A5-4 OX=2996162 GN=A54_248 PE=4 SV=1,TC8,TC8,A0AAE9TIM5,Vequintavirinae,tr|A0AAE9TIM5|A0AAE9TIM5_9CAUD,-,cluster_D32,-,3.1e-21,75.6,90.3,1.4e-14,53.7,2.0,8.7,1,1,6,7,7,6,3,Tail fiber protein OS=Escherichia phage A5-4 OX=2996162 GN=A54_248 PE=4 SV=1,D32,Escherichia,Escherichia phage A5-4.
3181,tr|A0AAE9V4C9|A0AAE9V4C9_9CAUD,-,cluster_11,-,1.5e-136,453.0,11.6,1.6e-136,452.9,11.6,1.0,1,0,0,1,1,1,1,Long-ail fiber protein OS=Escherichia phage ECO07P3 OX=2968659 GN=ECO07P3_00262 PE=4 SV=1,TC11,TC11,A0AAE9V4C9,Straboviridae,tr|A0AAE9V4C9|A0AAE9V4C9_9CAUD,-,cluster_D81,-,1e-41,140.4,0.5,1.9e-41,139.5,0.5,1.5,1,0,0,1,1,1,1,Long-ail fiber protein OS=Escherichia phage ECO07P3 OX=2968659 GN=ECO07P3_00262 PE=4 SV=1,D81,Escherichia,Escherichia phage ECO07P3.
3182,tr|A0AAE9V4J6|A0AAE9V4J6_9CAUD,-,cluster_0,-,0.0,2431.6,57.1,0.0,2430.4,57.1,1.6,1,1,0,1,1,1,1,Long-tail fiber proximal subunit OS=Escherichia phage ECO07P3 OX=2968659 GN=ECO07P3_00260 PE=4 SV=1,TC0,TC0,A0AAE9V4J6,Straboviridae,tr|A0AAE9V4J6|A0AAE9V4J6_9CAUD,-,cluster_D38,-,9.4e-122,399.4,35.7,1.1000000000000001e-60,202.6,13.3,4.0,3,0,0,3,3,3,3,Long-tail fiber proximal subunit OS=Escherichia phage ECO07P3 OX=2968659 GN=ECO07P3_00260 PE=4 SV=1,D38,Escherichia,Escherichia phage ECO07P3.
3183,tr|A0AAE9V566|A0AAE9V566_9CAUD,-,cluster_0,-,1.1e-14,52.6,8.4,1.8e-14,52.0,8.4,1.2,1,0,0,1,1,1,1,Short tail fiber protein OS=Escherichia phage ECO07P5 OX=2968661 GN=ECO07P5_00174 PE=4 SV=1,TC0,TC0,A0AAE9V566,Straboviridae,tr|A0AAE9V566|A0AAE9V566_9CAUD,-,cluster_D38,-,7.599999999999999e-24,83.8,8.3,1.5e-10,40.9,0.5,3.9,3,1,0,3,3,3,3,Short tail fiber protein OS=Escherichia phage ECO07P5 OX=2968661 GN=ECO07P5_00174 PE=4 SV=1,D38,Escherichia,Escherichia phage ECO07P5.
3184,tr|A0AAE9V5B5|A0AAE9V5B5_9CAUD,-,cluster_0,-,0.0,2430.0,56.4,0.0,2428.7,56.4,1.6,1,1,0,1,1,1,1,Long-tail fiber proximal subunit OS=Escherichia phage ECO07P2 OX=2968658 GN=ECO07P2_00156 PE=4 SV=1,TC0,TC0,A0AAE9V5B5,Straboviridae,tr|A0AAE9V5B5|A0AAE9V5B5_9CAUD,-,cluster_D38,-,3.9e-120,394.2,36.3,5.5999999999999995e-61,203.5,13.6,4.0,3,0,0,3,3,3,3,Long-tail fiber proximal subunit OS=Escherichia phage ECO07P2 OX=2968658 GN=ECO07P2_00156 PE=4 SV=1,D38,Escherichia,Escherichia phage ECO07P2.
3185,tr|A0AAE9V5G3|A0AAE9V5G3_9CAUD,-,cluster_11,-,4.0000000000000003e-88,294.7,7.2,4.9e-88,294.4,7.2,1.1,1,0,0,1,1,1,1,Long-ail fiber protein OS=Escherichia phage ECO07P5 OX=2968661 GN=ECO07P5_00260 PE=4 SV=1,TC11,TC11,A0AAE9V5G3,Straboviridae,tr|A0AAE9V5G3|A0AAE9V5G3_9CAUD,-,cluster_D81,-,4.1e-39,132.0,0.6,4.1e-39,132.0,0.6,1.8,2,0,0,2,2,1,1,Long-ail fiber protein OS=Escherichia phage ECO07P5 OX=2968661 GN=ECO07P5_00260 PE=4 SV=1,D81,Escherichia,Escherichia phage ECO07P5.
3186,tr|A0AAE9V6N1|A0AAE9V6N1_9CAUD,-,cluster_11,-,4.0000000000000003e-88,294.7,7.2,4.9e-88,294.4,7.2,1.1,1,0,0,1,1,1,1,Long-ail fiber protein OS=Escherichia phage ECO07P4 OX=2968660 GN=ECO07P4_00250 PE=4 SV=1,TC11,TC11,A0AAE9V6N1,Straboviridae,tr|A0AAE9V6N1|A0AAE9V6N1_9CAUD,-,cluster_D81,-,4.1e-39,132.0,0.6,4.1e-39,132.0,0.6,1.8,2,0,0,2,2,1,1,Long-ail fiber protein OS=Escherichia phage ECO07P4 OX=2968660 GN=ECO07P4_00250 PE=4 SV=1,D81,Escherichia,Escherichia phage ECO07P4.
3187,tr|A0AAE9V738|A0AAE9V738_9CAUD,-,cluster_14,-,1.2e-264,880.8,38.2,2.0999999999999998e-264,880.0,38.2,1.3,1,0,0,1,1,1,1,Long-tail fiber protein OS=Escherichia phage ECO07P2 OX=2968658 GN=ECO07P2_00159 PE=3 SV=1,TC14,TC14TC13TC6,A0AAE9V738,Straboviridae,tr|A0AAE9V738|A0AAE9V738_9CAUD,-,cluster_D51,-,1.1e-49,167.0,0.9,1.1e-49,167.0,0.9,3.8,5,0,0,5,5,1,1,Long-tail fiber protein OS=Escherichia phage ECO07P2 OX=2968658 GN=ECO07P2_00159 PE=3 SV=1,D51,Escherichia,Escherichia phage ECO07P2.
3188,tr|A0AAE9V788|A0AAE9V788_9CAUD,-,cluster_14,-,2.7e-263,876.4,42.7,2.7e-263,876.4,42.7,1.8,2,0,0,2,2,1,1,Long-tail fiber protein OS=Escherichia phage ECO07P3 OX=2968659 GN=ECO07P3_00263 PE=3 SV=1,TC14,TC14TC13TC6TC0,A0AAE9V788,Straboviridae,tr|A0AAE9V788|A0AAE9V788_9CAUD,-,cluster_D30,-,2.7e-52,175.1,4.4,2.7e-52,175.1,4.4,3.0,4,0,0,4,4,1,1,Long-tail fiber protein OS=Escherichia phage ECO07P3 OX=2968659 GN=ECO07P3_00263 PE=3 SV=1,D30,Escherichia,Escherichia phage ECO07P3.
3189,tr|A0AAE9V7H0|A0AAE9V7H0_9CAUD,-,cluster_11,-,1.5e-136,453.0,11.6,1.6e-136,452.9,11.6,1.0,1,0,0,1,1,1,1,Long-ail fiber protein OS=Escherichia phage ECO07P2 OX=2968658 GN=ECO07P2_00158 PE=4 SV=1,TC11,TC11,A0AAE9V7H0,Straboviridae,tr|A0AAE9V7H0|A0AAE9V7H0_9CAUD,-,cluster_D81,-,1e-41,140.4,0.5,1.9e-41,139.5,0.5,1.5,1,0,0,1,1,1,1,Long-ail fiber protein OS=Escherichia phage ECO07P2 OX=2968658 GN=ECO07P2_00158 PE=4 SV=1,D81,Escherichia,Escherichia phage ECO07P2.
3190,tr|A0AAE9V826|A0AAE9V826_9CAUD,-,cluster_0,-,1.1e-14,52.6,8.4,1.8e-14,52.0,8.4,1.2,1,0,0,1,1,1,1,Short tail fiber protein OS=Escherichia phage ECO07P4 OX=2968660 GN=ECO07P4_00163 PE=4 SV=1,TC0,TC0,A0AAE9V826,Straboviridae,tr|A0AAE9V826|A0AAE9V826_9CAUD,-,cluster_D38,-,7.599999999999999e-24,83.8,8.3,1.5e-10,40.9,0.5,3.9,3,1,0,3,3,3,3,Short tail fiber protein OS=Escherichia phage ECO07P4 OX=2968660 GN=ECO07P4_00163 PE=4 SV=1,D38,Escherichia,Escherichia phage ECO07P4.
3191,tr|A0AAE9V9F1|A0AAE9V9F1_9CAUD,-,cluster_0,-,0.0,3000.2,56.4,0.0,3000.0,56.4,1.0,1,0,0,1,1,1,1,Long-tail fiber proximal subunit OS=Escherichia phage ECO07P5 OX=2968661 GN=ECO07P5_00258 PE=4 SV=1,TC0,TC0TC14,A0AAE9V9F1,Straboviridae,tr|A0AAE9V9F1|A0AAE9V9F1_9CAUD,-,cluster_D38,-,6.1e-119,390.4,39.8,1.1000000000000001e-60,202.5,13.0,4.2,4,0,0,4,4,3,3,Long-tail fiber proximal subunit OS=Escherichia phage ECO07P5 OX=2968661 GN=ECO07P5_00258 PE=4 SV=1,D38,Escherichia,Escherichia phage ECO07P5.
